"EP Code:n","LOP A/C No:n","A/C Name","Reported BI Name","Reported TO Name","BI/Omni Code","BI Name","Mother BI/Omni Code","BI TO Code","BI TO Name"
"MSA","05A831139","XXX","XXX","XXX","HED_0558","XXX","","BIT_0871","XXX"
"MSA","05A83128","XXX","XXX","XXX","HED_0004","XXX","OMN_0031","","XXX"
"MSA","05A83236","XXX","XXX","XXX","HED_0023","XXX","OMN_0031","BIT_0009","XXX"
"MSA","05A83344","XXX","XXX","XXX","INS_0046","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A83423","XXX","XXX","XXX","INS_0021","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A83430","XXX","XXX","XXX","INS_0063","XXX","OMN_0031","BIT_0015","XXX"
"MSA","05A83454","XXX","XXX","XXX","INS_0015","XXX","OMN_0031","BIT_0044","XXX"
"MSA","05A83456","XXX","XXX","XXX","INS_0105","XXX","OMN_0031","BIT_0044","XXX"
"MSA","05A835049","XXX","XXX","XXX","HED_0037","XXX","","BIT_0033","XXX"
"MSA","05A83535","XXX","XXX","XXX","HED_0004","XXX","OMN_0031","BIT_0019","XXX"
"MSA","05A835361","XXX","XXX","XXX","HED_0559","XXX","","BIT_0871","XXX"
"MSA","05A83537","XXX","XXX","XXX","HED_0053","XXX","OMN_0031","BIT_0263","XXX"
"MSA","05A83631","XXX","XXX","XXX","HED_0062","XXX","OMN_0031","BIT_0145","XXX"
"MSA","05A836310","XXX","XXX","XXX","HED_0062","XXX","OMN_0032","BIT_0145","XXX"
"MSA","05A837235","XXX","XXX","XXX","INS_0498","XXX","","BIT_0056","XXX"
"MSA","05A837524","XXX","XXX","XXX","HED_0302","XXX","","BIT_0178","XXX"
"MSA","05A84215","XXX","XXX","XXX","HED_0182","XXX","OMN_0031","BIT_0309","XXX"
"MSA","05A842151","XXX","XXX","XXX","HED_0182","XXX","OMN_0031","BIT_0309","XXX"
"MSA","05A84220","XXX","XXX","XXX","HED_0187","XXX","OMN_0031","BIT_0309","XXX"
"MSA","05A842201","XXX","XXX","XXX","HED_0187","XXX","OMN_0031","BIT_0309","XXX"
"MSA","05A844090","XXX","XXX","XXX","INS_0501","XXX","","BIT_0496","XXX"
"MSA","05A84431","XXX","XXX","XXX","HED_0188","XXX","","BIT_0157","XXX"
"MSA","05A844314","XXX","XXX","XXX","HED_0188","XXX","","BIT_0157","XXX"
"MSA","05A84457","XXX","XXX","XXX","HED_0318","XXX","OMN_0031","BIT_0457","XXX"
"MSA","05A844579","XXX","XXX","XXX","HED_0318","XXX","OMN_0031","BIT_0457","XXX"
"MSA","05A845634","XXX","XXX","XXX","HED_0440","XXX","OMN_0031","BIT_0457","XXX"
"MSA","05A845766","XXX","XXX","XXX","INS_0880","XXX","","BIT_0405","XXX"
"MSA","05A84622","XXX","XXX","XXX","HED_0004","XXX","OMN_0031","BIT_0019","XXX"
"MSA","05A846889","XXX","XXX","XXX","INS_0475","XXX","","BIT_0147","XXX"
"MSA","05A847507","XXX","XXX","XXX","HED_0233","XXX","","BIT_0535","XXX"
"MSA","05A84773","XXX","XXX","XXX","HED_0004","XXX","OMN_0031","","XXX"
"MSA","05A84788","XXX","XXX","XXX","HED_0256","XXX","","BIT_0406","XXX"
"MSA","05A85049","XXX","XXX","XXX","INS_0380","XXX","","BIT_0037","XXX"
"MSA","05A85108","XXX","XXX","XXX","INS_0378","XXX","","BIT_0096","XXX"
"MSA","05A851426","XXX","XXX","XXX","HED_0463","XXX","","BIT_0335","XXX"
"MSA","05A852226","XXX","XXX","XXX","INS_0384","XXX","","BIT_0335","XXX"
"MSA","05A85292","XXX","XXX","XXX","INS_0374","XXX","","BIT_0037","XXX"
"MSA","05A852929","XXX","XXX","XXX","INS_0374","XXX","","BIT_0037","XXX"
"MSA","05A852945","XXX","XXX","XXX","INS_0522","XXX","","BIT_0037","XXX"
"MSA","05A854750","XXX","XXX","XXX","INS_0828","XXX","","BIT_0405","XXX"
"MSA","05A85666","XXX","XXX","XXX","HED_0155","XXX","","BIT_0344","XXX"
"MSA","05A85703","XXX","XXX","XXX","INS_0015","XXX","OMN_0031","BIT_0044","XXX"
"MSA","05A85704","XXX","XXX","XXX","INS_0105","XXX","","BIT_0044","XXX"
"MSA","05A85780","XXX","XXX","XXX","HED_0274","XXX","","BIT_0413","XXX"
"MSA","05A85881","XXX","XXX","XXX","HED_0229","XXX","OMN_0031","BIT_0502","XXX"
"MSA","05A858827","XXX","XXX","XXX","HED_0340","XXX","","BIT_0502","XXX"
"MSA","05A858934","XXX","XXX","XXX","INS_0880","XXX","","BIT_0405","XXX"
"MSA","05A86065","XXX","XXX","XXX","HED_0205","XXX","","BIT_0318","XXX"
"MSA","05A860658","XXX","XXX","XXX","HED_0205","XXX","","BIT_0318","XXX"
"MSA","05A861185","XXX","XXX","XXX","HED_0304","XXX","","BIT_0178","XXX"
"MSA","05A862605","XXX","XXX","XXX","HED_1328","XXX","","BIT_1307","XXX"
"MSA","05A862613","XXX","XXX","XXX","HED_1329","XXX","","BIT_1307","XXX"
"MSA","05A863082","XXX","XXX","XXX","HED_0061","XXX","","BIT_0147","XXX"
"MSA","05A863108","XXX","XXX","XXX","HED_0435","XXX","","BIT_0502","XXX"
"MSA","05A863116","XXX","XXX","XXX","HED_0436","XXX","","BIT_0502","XXX"
"MSA","05A863306","XXX","XXX","XXX","HED_0437","XXX","","BIT_0318","XXX"
"MSA","05A86359","XXX","XXX","XXX","HED_0275","XXX","","BIT_0145","XXX"
"MSA","05A864262","XXX","XXX","XXX","HED_1510","XXX","","BIT_1391","XXX"
"MSA","05A864346","XXX","XXX","XXX","HED_1099","XXX","","BIT_0638","XXX"
"MSA","05A864858","XXX","XXX","XXX","INS_0830","XXX","","BIT_0405","XXX"
"MSA","05A866341","XXX","XXX","XXX","INS_0704","XXX","","BIT_0405","XXX"
"MSA","05A866382","XXX","XXX","XXX","INS_0657","XXX","","BIT_0318","XXX"
"MSA","05A86715","XXX","XXX","XXX","INS_0464","XXX","OMN_0031","BIT_0461","XXX"
"MSA","05A867158","XXX","XXX","XXX","INS_0464","XXX","OMN_0031","BIT_0461","XXX"
"MSA","05A867935","XXX","XXX","XXX","HED_0324","XXX","","BIT_0178","XXX"
"MSA","05A869394","XXX","XXX","XXX","HED_0441","XXX","OMN_0031","BIT_0457","XXX"
"MSA","05A871036","XXX","XXX","XXX","INS_0831","XXX","","BIT_0405","XXX"
"MSA","05A871069","XXX","XXX","XXX","INS_1031","XXX","","BIT_0178","XXX"
"MSA","05A871515","XXX","XXX","XXX","HED_0701","XXX","","BIT_0263","XXX"
"MSA","05A872026","XXX","XXX","XXX","HED_0355","XXX","","BIT_0157","XXX"
"MSA","05A87205","XXX","XXX","XXX","INS_0463","XXX","","BIT_0360","XXX"
"MSA","05A872059","XXX","XXX","XXX","INS_0463","XXX","","BIT_0360","XXX"
"MSA","05A87206","XXX","XXX","XXX","INS_0462","XXX","","BIT_0360","XXX"
"MSA","05A872067","XXX","XXX","XXX","INS_0462","XXX","","BIT_0360","XXX"
"MSA","05A87208","XXX","XXX","XXX","INS_0417","XXX","","BIT_0360","XXX"
"MSA","05A872083","XXX","XXX","XXX","INS_0417","XXX","","BIT_0360","XXX"
"MSA","05A87209","XXX","XXX","XXX","INS_0469","XXX","","BIT_0360","XXX"
"MSA","05A872091","XXX","XXX","XXX","INS_0469","XXX","","BIT_0360","XXX"
"MSA","05A873057","XXX","XXX","XXX","INS_0484","XXX","OMN_0032","BIT_0145","XXX"
"MSA","05A873289","XXX","XXX","XXX","INS_0523","XXX","","BIT_0037","XXX"
"MSA","05A876233","XXX","XXX","XXX","INS_0517","XXX","","BIT_0157","XXX"
"MSA","05A876241","XXX","XXX","XXX","HED_0356","XXX","","BIT_0157","XXX"
"MSA","05A876373","XXX","XXX","XXX","HED_0254","XXX","","BIT_0474","XXX"
"MSA","05A877280","XXX","XXX","XXX","INS_0830","XXX","","BIT_0405","XXX"
"MSA","05A877652","XXX","XXX","XXX","INS_0477","XXX","OMN_0031","BIT_0346","XXX"
"MSA","05A878007","XXX","XXX","XXX","INS_0524","XXX","","BIT_0037","XXX"
"MSA","05A878122","XXX","XXX","XXX","INS_0496","XXX","","BIT_0056","XXX"
"MSA","05A878478","XXX","XXX","XXX","HED_0291","XXX","","BIT_0178","XXX"
"MSA","05A878486","XXX","XXX","XXX","HED_0301","XXX","","BIT_0178","XXX"
"MSA","05A878866","XXX","XXX","XXX","HED_0196","XXX","","BIT_0037","XXX"
"MSA","05A878973","XXX","XXX","XXX","INS_0879","XXX","","","XXX"
"MSA","05A878981","XXX","XXX","XXX","INS_0879","XXX","","","XXX"
"MSA","05A879005","XXX","XXX","XXX","INS_0879","XXX","","","XXX"
"MSA","05A879013","XXX","XXX","XXX","INS_0879","XXX","","","XXX"
"MSA","05A879112","XXX","XXX","XXX","INS_0555","XXX","","BIT_0346","XXX"
"MSA","05A879484","XXX","XXX","XXX","HED_0370","XXX","","BIT_0542","XXX"
"MSA","05A879518","XXX","XXX","XXX","HED_0412","XXX","","BIT_0542","XXX"
"MSA","05A879526","XXX","XXX","XXX","HED_0371","XXX","","BIT_0542","XXX"
"MSA","05A879609","XXX","XXX","XXX","INS_1162","XXX","","BIT_0360","XXX"
"MSA","05A879815","XXX","XXX","XXX","INS_0525","XXX","","BIT_0037","XXX"
"MSA","05A880045","XXX","XXX","XXX","HED_0745","XXX","","BIT_0474","XXX"
"MSA","05A880144","XXX","XXX","XXX","HED_0526","XXX","","BIT_0602","XXX"
"MSA","05A880169","XXX","XXX","XXX","INS_0814","XXX","","BIT_0037","XXX"
"MSA","05A880250","XXX","XXX","XXX","INS_0766","XXX","","BIT_0037","XXX"
"MSA","05A880821","XXX","XXX","XXX","INS_0557","XXX","","BIT_0346","XXX"
"MSA","05A880896","XXX","XXX","XXX","HED_1016","XXX","","BIT_0213","XXX"
"MSA","05A881308","XXX","XXX","XXX","HED_0468","XXX","","BIT_0033","XXX"
"MSA","05A881886","XXX","XXX","XXX","HED_1097","XXX","","BIT_0638","XXX"
"MSA","05A881951","XXX","XXX","XXX","INS_0638","XXX","","BIT_0360","XXX"
"MSA","05A882058","XXX","XXX","XXX","INS_0815","XXX","","BIT_0037","XXX"
"MSA","05A882561","XXX","XXX","XXX","INS_0556","XXX","","BIT_0346","XXX"
"MSA","05A882611","XXX","XXX","XXX","INS_0738","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A883536","XXX","XXX","XXX","HED_1100","XXX","","BIT_0638","XXX"
"MSA","05A883569","XXX","XXX","XXX","INS_0653","XXX","","BIT_0502","XXX"
"MSA","05A883577","XXX","XXX","XXX","HED_0396","XXX","","BIT_0502","XXX"
"MSA","05A884310","XXX","XXX","XXX","HED_0442","XXX","OMN_0031","BIT_0457","XXX"
"MSA","05A884849","XXX","XXX","XXX","INS_2205","XXX","","BIT_0405","XXX"
"MSA","05A886331","XXX","XXX","XXX","INS_0829","XXX","","BIT_0405","XXX"
"MSA","05A886976","XXX","XXX","XXX","HED_1074","XXX","","BIT_1041","XXX"
"MSA","05A887008","XXX","XXX","XXX","INS_0433","XXX","","BIT_0407","XXX"
"MSA","05A887016","XXX","XXX","XXX","INS_0433","XXX","","BIT_0407","XXX"
"MSA","05A887115","XXX","XXX","XXX","HED_0556","XXX","","BIT_0335","XXX"
"MSA","05A887206","XXX","XXX","XXX","HED_0765","XXX","","BIT_0147","XXX"
"MSA","05A887214","XXX","XXX","XXX","HED_0455","XXX","","BIT_0147","XXX"
"MSA","05A888832","XXX","XXX","XXX","OMN_0461","XXX","","","XXX"
"MSA","05A889491","XXX","XXX","XXX","INS_0015","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A889509","XXX","XXX","XXX","INS_0739","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A889731","XXX","XXX","XXX","HED_0607","XXX","","BIT_0638","XXX"
"MSA","05A891265","XXX","XXX","XXX","INS_0015","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A891273","XXX","XXX","XXX","INS_0739","XXX","OMN_0031","BIT_0056","XXX"
"MSA","05A891406","XXX","XXX","XXX","HED_1510","XXX","","BIT_1391","XXX"
"MSA","05A891877","XXX","XXX","XXX","INS_0847","XXX","","BIT_0407","XXX"
"MSA","05A891968","XXX","XXX","XXX","HED_0534","XXX","","BIT_0147","XXX"
"MSA","05A892628","XXX","XXX","XXX","HED_1017","XXX","","BIT_0213","XXX"
"MSA","05A892636","XXX","XXX","XXX","HED_1603","XXX","","BIT_1228","XXX"
"MSA","05A893543","XXX","XXX","XXX","HED_0259","XXX","","BIT_0408","XXX"
"MSA","05A893584","XXX","XXX","XXX","HED_0428","XXX","","BIT_0408","XXX"
"MSA","05A894301","XXX","XXX","XXX","HED_0157","XXX","","BIT_0147","XXX"
"MSA","05A894616","XXX","XXX","XXX","HED_0514","XXX","","BIT_0037","XXX"
"MSA","05A894681","XXX","XXX","XXX","HED_0766","XXX","","BIT_0147","XXX"
"MSA","05A894731","XXX","XXX","XXX","HED_0767","XXX","","BIT_0147","XXX"
"MSA","05A895571","XXX","XXX","XXX","INS_0846","XXX","","BIT_0318","XXX"
"MSA","05A895886","XXX","XXX","XXX","HED_1018","XXX","","BIT_0213","XXX"
"MSA","05A896967","XXX","XXX","XXX","HED_1062","XXX","HED_0151","BIT_0056","XXX"
"MSA","05A896975","XXX","XXX","XXX","HED_1067","XXX","","BIT_0056","XXX"
"MSA","05ABAA7L8","XXX","XXX","XXX","INS_0648","XXX","","BIT_0405","XXX"
"MSA","05ABAA8W3","XXX","XXX","XXX","HED_0717","XXX","","BIT_0157","XXX"
"MSA","05ABAAA42","XXX","XXX","XXX","HED_0768","XXX","","BIT_0147","XXX"
"MSA","05ABAAE30","XXX","XXX","XXX","INS_0593","XXX","","BIT_0872","XXX"
"MSA","05ABAAE48","XXX","XXX","XXX","HED_0162","XXX","","BIT_0872","XXX"
"MSA","05ABAAF13","XXX","XXX","XXX","HED_0429","XXX","","BIT_0408","XXX"
"MSA","05ABAAFM7","XXX","XXX","XXX","HED_0589","XXX","","BIT_0872","XXX"
"MSA","05ABAAH52","XXX","XXX","XXX","HED_0566","XXX","","BIT_0157","XXX"
"MSA","05ABAAJS0","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAAJT8","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAAJV3","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAART9","XXX","XXX","XXX","HED_0991","XXX","","BIT_1015","XXX"
"MSA","05ABAAVV9","XXX","XXX","XXX","HED_0769","XXX","","BIT_0147","XXX"
"MSA","05ABAAWS5","XXX","XXX","XXX","INS_0603","XXX","","BIT_0225","XXX"
"MSA","05ABAAWV8","XXX","XXX","XXX","HED_0373","XXX","","BIT_0225","XXX"
"MSA","05ABAAWY2","XXX","XXX","XXX","HED_0261","XXX","","BIT_0225","XXX"
"MSA","05ABAAZ86","XXX","XXX","XXX","INS_1947","XXX","","BIT_1398","XXX"
"MSA","05ABAB405","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAB9T7","XXX","XXX","XXX","INS_0524","XXX","","BIT_0037","XXX"
"MSA","05ABABJW9","XXX","XXX","XXX","HED_1604","XXX","","BIT_1228","XXX"
"MSA","05ABABP02","XXX","XXX","XXX","INS_1407","XXX","","","XXX"
"MSA","05ABABPC6","XXX","XXX","XXX","OMN_0339","XXX","","","XXX"
"MSA","05ABABRM2","XXX","XXX","XXX","HED_1605","XXX","","BIT_1228","XXX"
"MSA","05ABABRQ3","XXX","XXX","XXX","HED_1606","XXX","","BIT_1228","XXX"
"MSA","05ABABS90","XXX","XXX","XXX","INS_1407","XXX","","","XXX"
"MSA","05ABABSY5","XXX","XXX","XXX","OMN_0339","XXX","","","XXX"
"MSA","05ABABT81","XXX","XXX","XXX","OMN_0339","XXX","","","XXX"
"MSA","05ABABVR6","XXX","XXX","XXX","HED_0770","XXX","","BIT_0147","XXX"
"MSA","05ABABWS3","XXX","XXX","XXX","INS_0971","XXX","","BIT_0037","XXX"
"MSA","05ABABXD5","XXX","XXX","XXX","INS_0971","XXX","","BIT_0037","XXX"
"MSA","05ABAC023","XXX","XXX","XXX","HED_1022","XXX","","BIT_0056","XXX"
"MSA","05ABAC6X9","XXX","XXX","XXX","INS_1341","XXX","","BIT_0911","XXX"
"MSA","05ABAC866","XXX","XXX","XXX","INS_0840","XXX","","BIT_0405","XXX"
"MSA","05ABACAR7","XXX","XXX","XXX","INS_1163","XXX","","BIT_0360","XXX"
"MSA","05ABACB39","XXX","XXX","XXX","INS_1948","XXX","","BIT_1398","XXX"
"MSA","05ABACDN3","XXX","XXX","XXX","HED_1048","XXX","","BIT_0157","XXX"
"MSA","05ABACDY9","XXX","XXX","XXX","HED_0871","XXX","","BIT_0974","XXX"
"MSA","05ABACEK8","XXX","XXX","XXX","HED_1365","XXX","","BIT_0502","XXX"
"MSA","05ABACFP6","XXX","XXX","XXX","HED_1366","XXX","","BIT_0502","XXX"
"MSA","05ABACG34","XXX","XXX","XXX","HED_1525","XXX","","BIT_0919","XXX"
"MSA","05ABACG67","XXX","XXX","XXX","HED_0702","XXX","","BIT_0064","XXX"
"MSA","05ABACHM1","XXX","XXX","XXX","HED_0514","XXX","","BIT_0037","XXX"
"MSA","05ABACHW9","XXX","XXX","XXX","HED_1143","XXX","","BIT_1154","XXX"
"MSA","05ABACKQ8","XXX","XXX","XXX","HED_0902","XXX","","BIT_0988","XXX"
"MSA","05ABACKR6","XXX","XXX","XXX","HED_0903","XXX","","BIT_0988","XXX"
"MSA","05ABACKS4","XXX","XXX","XXX","HED_0904","XXX","","BIT_0988","XXX"
"MSA","05ABACNC6","XXX","XXX","XXX","HED_0439","XXX","","BIT_0444","XXX"
"MSA","05ABACND4","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABACP18","XXX","XXX","XXX","INS_0880","XXX","","BIT_0405","XXX"
"MSA","05ABACP26","XXX","XXX","XXX","INS_0880","XXX","","BIT_0405","XXX"
"MSA","05ABACPY6","XXX","XXX","XXX","INS_0881","XXX","","BIT_0405","XXX"
"MSA","05ABACR08","XXX","XXX","XXX","INS_2204","XXX","","BIT_0405","XXX"
"MSA","05ABACR24","XXX","XXX","XXX","HED_0799","XXX","","BIT_0405","XXX"
"MSA","05ABACRX6","XXX","XXX","XXX","INS_0841","XXX","","BIT_0405","XXX"
"MSA","05ABACT30","XXX","XXX","XXX","HED_0708","XXX","","BIT_0935","XXX"
"MSA","05ABACT48","XXX","XXX","XXX","HED_0706","XXX","","BIT_0935","XXX"
"MSA","05ABACT63","XXX","XXX","XXX","HED_0707","XXX","","BIT_0935","XXX"
"MSA","05ABACT71","XXX","XXX","XXX","INS_1822","XXX","","BIT_0935","XXX"
"MSA","05ABACUG9","XXX","XXX","XXX","HED_0755","XXX","","BIT_0056","XXX"
"MSA","05ABAD021","XXX","XXX","XXX","HED_1159","XXX","","BIT_1199","XXX"
"MSA","05ABAD039","XXX","XXX","XXX","HED_1596","XXX","","BIT_1199","XXX"
"MSA","05ABADCM4","XXX","XXX","XXX","HED_1142","XXX","","BIT_0064","XXX"
"MSA","05ABADEL4","XXX","XXX","XXX","HED_1601","XXX","","BIT_0064","XXX"
"MSA","05ABADI71","XXX","XXX","XXX","INS_1522","XXX","","BIT_0147","XXX"
"MSA","05ABADJC9","XXX","XXX","XXX","HED_0907","XXX","","BIT_0157","XXX"
"MSA","05ABADKE3","XXX","XXX","XXX","HED_0992","XXX","","BIT_1015","XXX"
"MSA","05ABADO33","XXX","XXX","XXX","HED_1715","XXX","","BIT_1809","XXX"
"MSA","05ABADRG1","XXX","XXX","XXX","HED_1064","XXX","","BIT_0064","XXX"
"MSA","05ABADU77","XXX","XXX","XXX","HED_0994","XXX","","BIT_0064","XXX"
"MSA","05ABAE060","XXX","XXX","XXX","HED_1141","XXX","","BIT_0064","XXX"
"MSA","05ABAE0N3","XXX","XXX","XXX","INS_1522","XXX","","BIT_0147","XXX"
"MSA","05ABAE0X1","XXX","XXX","XXX","INS_1945","XXX","","BIT_1398","XXX"
"MSA","05ABAE1E2","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAE3L4","XXX","XXX","XXX","INS_1802","XXX","","BIT_0405","XXX"
"MSA","05ABAE4K5","XXX","XXX","XXX","HED_1438","XXX","","BIT_1391","XXX"
"MSA","05ABAE6M9","XXX","XXX","XXX","INS_0714","XXX","","BIT_0405","XXX"
"MSA","05ABAE7W6","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAE8A3","XXX","XXX","XXX","HED_1721","XXX","","BIT_1019","XXX"
"MSA","05ABAE8O3","XXX","XXX","XXX","INS_1802","XXX","","BIT_0405","XXX"
"MSA","05ABAEAP7","XXX","XXX","XXX","INS_1584","XXX","","BIT_1098","XXX"
"MSA","05ABAEAQ5","XXX","XXX","XXX","INS_1585","XXX","","BIT_1098","XXX"
"MSA","05ABAEAR3","XXX","XXX","XXX","INS_1586","XXX","","BIT_1098","XXX"
"MSA","05ABAEAT9","XXX","XXX","XXX","INS_0524","XXX","","BIT_1098","XXX"
"MSA","05ABAEBH4","XXX","XXX","XXX","HED_0004","XXX","OMN_0031","BIT_0019","XXX"
"MSA","05ABAEFB3","XXX","XXX","XXX","INS_1540","XXX","","BIT_0405","XXX"
"MSA","05ABAEFM9","XXX","XXX","XXX","HED_1044","XXX","","BIT_0064","XXX"
"MSA","05ABAEFW7","XXX","XXX","XXX","INS_2448","XXX","","BIT_0200","XXX"
"MSA","05ABAEHT2","XXX","XXX","XXX","HED_1076","XXX","","BIT_0935","XXX"
"MSA","05ABAEIO2","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAEKW1","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAELI1","XXX","XXX","XXX","INS_2003","XXX","","BIT_1406","XXX"
"MSA","05ABAEOL1","XXX","XXX","XXX","INS_0827","XXX","","BIT_0405","XXX"
"MSA","05ABAESA1","XXX","XXX","XXX","HED_0004","XXX","","BIT_0019","XXX"
"MSA","05ABAF0L4","XXX","XXX","XXX","INS_1956","XXX","","BIT_0317","XXX"
"MSA","05ABAF0U4","XXX","XXX","XXX","INS_1957","XXX","","BIT_0317","XXX"
"MSA","05ABAF0V2","XXX","XXX","XXX","INS_1957","XXX","","BIT_0317","XXX"
"MSA","05ABAF224","XXX","XXX","XXX","HED_0691","XXX","","BIT_1676","XXX"
"MSA","05ABAF2H1","XXX","XXX","XXX","HED_1508","XXX","","BIT_0989","XXX"
"MSA","05ABAF356","XXX","XXX","XXX","HED_1721","XXX","","BIT_1019","XXX"
"MSA","05ABAF398","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAF3A5","XXX","XXX","XXX","HED_1743","XXX","","BIT_1031","XXX"
"MSA","05ABAF3R8","XXX","XXX","XXX","HED_1438","XXX","","BIT_1391","XXX"
"MSA","05ABAF6E4","XXX","XXX","XXX","HED_1719","XXX","","BIT_0225","XXX"
"MSA","05ABAFBS7","XXX","XXX","XXX","HED_1510","XXX","","BIT_1391","XXX"
"MSA","05ABAFLM9","XXX","XXX","XXX","INS_2004","XXX","","BIT_1406","XXX"
"MSA","05ABAFOC8","XXX","XXX","XXX","HED_1308","XXX","","BIT_0638","XXX"
"MSA","05ABAFYE3","XXX","XXX","XXX","INS_1946","XXX","","BIT_1398","XXX"
"MSA","05ABAFYF0","XXX","XXX","XXX","INS_1946","XXX","","BIT_1398","XXX"
"MSA","05ABAG0G3","XXX","XXX","XXX","HED_1716","XXX","","BIT_1809","XXX"
"MSA","05ABAG0Q1","XXX","XXX","XXX","HED_1510","XXX","","BIT_1391","XXX"
"MSA","05ABAG2C0","XXX","XXX","XXX","HED_1679","XXX","","BIT_0200","XXX"
"MSA","05ABAG2F3","XXX","XXX","XXX","HED_1679","XXX","","BIT_0064","XXX"
"MSA","05ABAG2Y2","XXX","XXX","XXX","INS_2453","XXX","","BIT_1398","XXX"
"MSA","05ABAG6Z5","XXX","XXX","XXX","HED_1717","XXX","","BIT_1809","XXX"
"MSA","05ABAG818","XXX","XXX","XXX","HED_1721","XXX","","BIT_1019","XXX"
"MSA","05ABAG9E9","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAGAE7","XXX","XXX","XXX","INS_2269","XXX","","BIT_1676","XXX"
"MSA","05ABAGCD7","XXX","XXX","XXX","HED_1510","XXX","","BIT_1391","XXX"
"MSA","05ABAGNR4","XXX","XXX","XXX","INS_2174","XXX","","BIT_1689","XXX"
"MSA","05ABAGQW0","XXX","XXX","XXX","HED_1614","XXX","","BIT_0064","XXX"
"MSA","05ABAGUY1","XXX","XXX","XXX","HED_1625","XXX","","BIT_0919","XXX"
"MSA","05ABAHAB1","XXX","XXX","XXX","INS_2407","XXX","","BIT_1689","XXX"
"MSA","05ABAHBQ7","XXX","XXX","XXX","HED_1721","XXX","","BIT_1019","XXX"
"MSA","05ABAHBU8","XXX","XXX","XXX","HED_1075","XXX","","BIT_1019","XXX"
"MSA","05ABAHJL0","XXX","XXX","XXX","INS_2611","XXX","","BIT_1689","XXX"
"MSA","05ABAHJM8","XXX","XXX","XXX","INS_2611","XXX","","BIT_1689","XXX"
"MSA","05ABAHJO4","XXX","XXX","XXX","INS_2611","XXX","","BIT_1689","XXX"
"MSA","05ABAHKZ7","XXX","XXX","XXX","HED_1679","XXX","","BIT_0064","XXX"
"MSA","05ABAHO42","XXX","XXX","XXX","HED_1855","XXX","","BIT_0064","XXX"
"MSA","05ABAHRM9","XXX","XXX","XXX","HED_1849","XXX","","BIT_0064","XXX"
"MSA","05AMFAS10","XXX","XXX","XXX","INS_2449","XXX","","BIT_0200","XXX"
"MSA","05AMFAS28","XXX","XXX","XXX","INS_2450","XXX","","BIT_0200","XXX"
"MSA","05AMFAS36","XXX","XXX","XXX","INS_2451","XXX","","BIT_0200","XXX"
"MSA","05AMFAS44","XXX","XXX","XXX","INS_2452","XXX","","BIT_0200","XXX"
"MSA","05AMFEM1","XXX","XXX","XXX","HED_0012","XXX","OMN_0031","BIT_0036","XXX"
"MSA","05AMFGR1","XXX","XXX","XXX","INS_0029","XXX","OMN_0031","BIT_0064","XXX"
"MSA","05AMFGR18","XXX","XXX","XXX","HED_1140","XXX","","BIT_0064","XXX"
"MSA","05AMFGR3","XXX","XXX","XXX","INS_0029","XXX","OMN_0031","BIT_0064","XXX"
"MSA","05AMFGR67","XXX","XXX","XXX","HED_1020","XXX","","BIT_0064","XXX"
"MSA","05AMFGR83","XXX","XXX","XXX","HED_0732","XXX","","BIT_0064","XXX"
"MSA","05AMFME1","XXX","XXX","XXX","HED_0012","XXX","OMN_0031","BIT_0036","XXX"
"MSA","05AMFNF2","XXX","XXX","XXX","HED_0012","XXX","OMN_0031","BIT_0108","XXX"
"MSA","05AMFRA1","XXX","XXX","XXX","HED_0012","XXX","OMN_0031","BIT_0233","XXX"
"MSA","05AMFSE16","XXX","XXX","XXX","HED_1509","XXX","","BIT_0989","XXX"
"MSA","05AMFWB10","XXX","XXX","XXX","HED_1145","XXX","","BIT_1191","XXX"
"MSA","05AMFWN17","XXX","XXX","XXX","HED_1019","XXX","","BIT_0213","XXX"
"MSA","05AMFWN25","XXX","XXX","XXX","HED_1020","XXX","","BIT_0213","XXX"
"MSA","05AMFWN41","XXX","XXX","XXX","HED_1021","XXX","","BIT_0213","XXX"
"MSA","05AP00755","XXX","XXX","XXX","INS_2424","XXX","","BIT_0040","XXX"
