"Trade Date","EP Code","LOP A/C No","BI/Omni Code","BI TO Code","A/C Nature","A/C Type","Product Code","Strike","Option Type","Contract Month","LOP OI Long","LOP OI Short","LOP PD"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","6600","P","12/2016","","23","0.07"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","6700","P","12/2016","","11","0.03"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","6800","P","12/2016","","13","0.04"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","6900","P","12/2016","","32","0.11"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7000","P","12/2016","","47","0.16"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7100","P","12/2016","","57","0.21"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7200","P","12/2016","","51","0.19"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7300","P","12/2016","","31","0.12"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7400","P","12/2016","","16","0.07"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7500","P","12/2016","","16","0.07"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7700","P","12/2016","","32","0.16"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7800","P","12/2016","","10","0.05"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","7900","P","12/2016","","28","0.16"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","8000","P","12/2016","","40","0.24"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","8400","P","12/2016","","20","0.3"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","9600","C","12/2016","","21","-0.31"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","10000","C","12/2016","1","","0.01"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","11000","C","12/2016","","4","-0.02"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","11200","C","12/2016","","54","-0.25"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","11400","C","12/2016","","35","-0.15"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","11600","C","12/2016","","20","-0.08"
"23-12-2016","ISS","44604129","IND_0343","","T","C","HHIO","11800","C","12/2016","","3","-0.01"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","8200","P","02/2017","20","","-2.79"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","8400","P","02/2017","","20","3.66"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","8600","P","02/2017","160","","-38.37"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","8800","P","02/2017","","160","49.7"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","9800","C","02/2017","","20","-4.45"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","10000","C","02/2017","20","","3.1"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","10200","C","02/2017","","60","-6.05"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","10400","C","02/2017","","100","-5.99"
"23-12-2016","ISS","67752430","IND_0334","","T","C","HHIO","10600","C","02/2017","160","","5.33"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","2000","P","12/2016","","6","0"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","2800","P","12/2016","","93","0.08"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","4000","P","12/2016","","31","0.04"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","5000","P","12/2016","","24","0.04"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","5800","P","12/2016","","34","0.07"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","5900","P","12/2016","","10","0.02"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","6000","P","12/2016","","32","0.07"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","6100","P","12/2016","","5","0.01"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","6200","P","12/2016","","10","0.03"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","6300","P","12/2016","","22","0.06"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","6500","P","12/2016","","2","0.01"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7000","P","12/2016","","3","0.01"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7100","P","12/2016","","7","0.03"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7200","P","12/2016","","29","0.11"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7300","P","12/2016","","20","0.08"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7700","P","12/2016","","3","0.02"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","7800","P","12/2016","","11","0.06"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","8000","P","12/2016","","11","0.07"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","9800","C","12/2016","","18","-0.2"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","10000","C","12/2016","","12","-0.11"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","10200","C","12/2016","","30","-0.23"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","10400","C","12/2016","3","","0.02"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","10600","C","12/2016","","20","-0.12"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","10800","C","12/2016","","13","-0.07"
"23-12-2016","ISS","73980685","IND_0302","","T","C","HHIO","11000","C","12/2016","","102","-0.51"
